in-addr.arpa.		3600	IN	SOA	b.in-addr-servers.arpa. nstld.iana.org. 2025071045 1800 900 604800 3600
in-addr.arpa.		3600	IN	DNSKEY	257 3 8 AwEAAbNX16PjL99cu7CpO7Nt5EXoq8k6TCZpzxz13wCITdkwIce4UrzU qw7b76WH7N3KKAb4uJgmswkujk+gYMqnMAwNBFELrCDDkflw2AIjFPXB d2Txw8o3H5of2uIbAijm76B562VIiT3p0RIP1SH4eA+wHwYmqM3o/PiY fCxQD1c+EJx6b6dRcKAfeX4XMSsM6DyI6tjLGZ//w/IspRnbRb6Q36zW NyPPY2+5fqkaJ/94OKapvXTCUpWsNqKYlOxMwovwW9a2uBIgldzSq9mC tGUXU7mRZkwUIpnzA5Qe+lYdimWnzve7BXVs8ZZUyNhlDMlWYUrYHiaJ 0uESYAWZQ98=
in-addr.arpa.		3600	IN	DNSKEY	257 3 8 AwEAAbdOaEhLDa/H2m+hbXBHiAUE95PgpL2358lkJCBmb2Dn7aImc5sq oaEa48hlabMuG2PfnbWd3ttpVXX6mwLRMppyhJeBbr1q2YWtzi+Xx5mo dXLKSDPuLliLUQ1oPnq2QWK7BUNwmV70gQSOx78vkisDqFzocC2aiFAi +D2r45GPvtBMbjfCA1FB0SELeUCsxhgoAHphO5T6ITCrOccM7XX7A4qR bcbS65HOcbT+UDG9OoXjmw2j8mWgJXrpwvdsskaISrTivzcqadgOinSg AL3bVYFKCkiVBmx87d88v+OuK+358xsUIU+0MzXUidLS8086BpdiEW4c J6c08oDyC10=
1.in-addr.arpa.		3600	IN	RRSIG	NSEC 8 3 3600 20250926171423 20250905200010 53413 in-addr.arpa. N1WeJxUy4J9OQOEJWTvgxGB5dDIs0lzlmEwVezmZlgkRM5eeMWegAP8D C8yDZn2MufrQDKdoYM7qh2FzusSu6lJGxrY7k7OHmags0mQoc47yCJFv eDwTql2gKil6XEnHmflipqI4TnQ31qY1S9Awil5xSG0T8gdM1+Inwd8i 1KE=
1.in-addr.arpa.		86400	IN	RRSIG	DS 8 3 86400 20251008062901 20250917095919 53413 in-addr.arpa. eG5FWhgRrtjy6VAZhEHwmhvT3StzKFXyiYtVZGlkRcB3vz+QeSRgtX9I Gk6DWBST5mScH3oYe/S0ooqmgH5zxV1fAu6Zs6bWCYBt1NK0PXeAoqM9 6gp/JCuabdC7U+lvpKEbapP74EIGu8fpPBqC+nR2/32rMlxM/86DbjhF EdA=
1.in-addr.arpa.		3600	IN	NSEC	10.in-addr.arpa. NS DS RRSIG NSEC
1.in-addr.arpa.		86400	IN	DS	22243 13 2 00E0D41ADAC2A4F4155405EC67D55B295673921DC0C606473DCE99F0 3B67E425
1.in-addr.arpa.		86400	IN	NS	ns1.apnic.net.
1.in-addr.arpa.		86400	IN	NS	ns2.apnic.net.
1.in-addr.arpa.		86400	IN	NS	ns3.lacnic.net.
1.in-addr.arpa.		86400	IN	NS	apnic.authdns.ripe.net.
1.in-addr.arpa.		86400	IN	NS	rirns.arin.net.
10.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251009141937 20250918200215 53413 in-addr.arpa. KcXDg3uCFXk1ALTUzMzPnSmLqM208nZZkGGEX1CDBC5Ms5bbz5BzUVyk fbPvjh9A9jVvlVo1vJAblAF3Rt19umpXudIfPOFDfVNXk5HVkTstGVOr Ik2+BjKmzAyXS3+Q3HeT1EuScTN3q4zbjqW3dWOrjg9pnGw3PzttvVSP wPs=
10.in-addr.arpa.	3600	IN	NSEC	100.in-addr.arpa. NS RRSIG NSEC
10.in-addr.arpa.	86400	IN	NS	blackhole-1.iana.org.
10.in-addr.arpa.	86400	IN	NS	blackhole-2.iana.org.
100.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20250926205118 20250906060111 53413 in-addr.arpa. BOklKvRrcJH5nxROsJvzahokF1V/p3Dy5FyH0zSNvsumsYAyBVGVHQpc jwu94G3RSnxxwCdEphT9A7HXag8knH8vUZM2/xrQHfu3WruoxwVMyX8b khxlm8gVUl+R6vcNbXpjPWowRibCGQollxJS1SXS3VeX5hKdvtzdnpmb dxY=
100.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251009133021 20250918200215 53413 in-addr.arpa. a8+Z6aTtPp/Fi+6T2WScUhQhrb+MU2aB0e1pqV/zRjnLMLmbNK9CLyXI Q/fB3rCn+CtjxjwPqHm5JQaX4hE7KlPWeHjJVuTfRWbxBxPB1vp0Yi8H 4pN8vJ7ecN+lCfRuOrkETaLBPqnTt04SVbEUW2GRFEl6Y4SIr6hcdhyj WpI=
100.in-addr.arpa.	3600	IN	NSEC	101.in-addr.arpa. NS DS RRSIG NSEC
100.in-addr.arpa.	86400	IN	DS	844 8 2 49D98893FB76C2847604E573C44A483D5BD08C659B234BEC461CB08A 4CC283FF
100.in-addr.arpa.	86400	IN	NS	r.arin.net.
100.in-addr.arpa.	86400	IN	NS	u.arin.net.
100.in-addr.arpa.	86400	IN	NS	x.arin.net.
100.in-addr.arpa.	86400	IN	NS	y.arin.net.
100.in-addr.arpa.	86400	IN	NS	z.arin.net.
100.in-addr.arpa.	86400	IN	NS	arin.authdns.ripe.net.
101.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251009063030 20250918100115 53413 in-addr.arpa. J6JMGlVE2DOMxSxa05w5HuvI8GwwxQSMpu3K0sEC8gmnmXQClrCZsUbQ yXwu8WNMg/5GLscfTYByYcPsvu6FuO7MPmexJvjkixebFIY9nfPGlsqD 9+dtbki1lcP14a9LkLGvHQaEj75E1eI7fMgrWVatPHti5eVAswMwdwzI gNU=
101.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251008225355 20250917095919 53413 in-addr.arpa. aDRDakEYLUCpuE/hRKogITPm7sUhpqya2YHfFzDQEIUJYal+D4CSmsJv Ri93op/+jV3aW26OIk6qB/krp1WmjVFSDfkByTl4TR5HPVGOgdJPI9YM MkEIJFiGs68NP4JxEniy0mCvaPdyHHq0THI2zBRKxvanNxWhWFduGT/g 1kk=
101.in-addr.arpa.	3600	IN	NSEC	102.in-addr.arpa. NS DS RRSIG NSEC
101.in-addr.arpa.	86400	IN	DS	4026 13 2 FCFB445CA00E8FD0D1CD3F3D645D5E37264AEBF656722E0242DEDF36 D8F65C9E
101.in-addr.arpa.	86400	IN	NS	ns1.apnic.net.
101.in-addr.arpa.	86400	IN	NS	ns2.apnic.net.
101.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
101.in-addr.arpa.	86400	IN	NS	apnic.authdns.ripe.net.
101.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
102.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251008074112 20250917180030 53413 in-addr.arpa. NGBFeQwZCdooTOxgqvy/86k8K5uufbYfgzKEhzvFsTU1cc2HoF4JN8zy jBh4rPoM7jHhKfKUMINUChqvKeP4b9Uq7RFe5jwgAmbGqgiudtomlzl/ 5qd6/S1LjiW6MytpDGe7v5sspWhXQxsitG+96SfAhoZalK2xeyqLTdyE LCg=
102.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251009004315 20250918080115 53413 in-addr.arpa. F6HYtOJLCkrrbZ9bsEFCSMeC1eFKZgGCqnOmTGrpY5sNdF0vovnFSDMD mH3lxXatY7bw+g3HAFN4eGyfOOYx9az5J/DjY3rN6Cqj09O6pseX8I+a egaMnN/uvpABlUeaDRiNVv7g0C18z9ABABFJbIQtuBUb5OwLkTEyJq52 6XQ=
102.in-addr.arpa.	3600	IN	NSEC	103.in-addr.arpa. NS DS RRSIG NSEC
102.in-addr.arpa.	86400	IN	DS	34502 8 2 954D89A5C4DACAA14049CCEB9180ADE765694A324D5F8B2BF5E0B804 38AA8F36
102.in-addr.arpa.	86400	IN	NS	ns1.afrinic.net.
102.in-addr.arpa.	86400	IN	NS	ns2.afrinic.net.
102.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
102.in-addr.arpa.	86400	IN	NS	ns3.afrinic.net.
102.in-addr.arpa.	86400	IN	NS	ns4.apnic.net.
102.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
102.in-addr.arpa.	86400	IN	NS	afrinic.authdns.ripe.net.
103.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251008110608 20250917075918 53413 in-addr.arpa. ED8etAMo9Taua3vY9MH3C+HFHIYUzYicWH8IF8+PnJsx2haidbMqBBB8 5Ci1M2OKkLXWOsD5NsnhRjpipsH9I67x6vsJap3FYvEy6tWp0Ws5ZK6F bZK7++uofd+Y2w/q2neEkMni8mKXWfqkzXmSox4bOuzNeqCqO8Pvv3Qy bJs=
103.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251008150132 20250917035830 53413 in-addr.arpa. cszB9cHJnp2Wj8hGD1KRvzNl9QD+W32Kr+b8nZ/1d4DkNGmTFKgxBmBg lc4ztwWYm8il0W3CauUrq5vjxlnJ7Ql9bLV7YMbFCi7mOPTg9RR9WK42 e+qEckLQhnlffZJhmihIqvWk3co3jvfd7Ovj3IJptO8pR1JaZg98RoN7 sA0=
103.in-addr.arpa.	3600	IN	NSEC	104.in-addr.arpa. NS DS RRSIG NSEC
103.in-addr.arpa.	86400	IN	DS	58838 13 2 458D6E688F107C8B71CC4AD1A391BF9717023B14933D41AA012ED560 917C0959
103.in-addr.arpa.	86400	IN	NS	ns1.apnic.net.
103.in-addr.arpa.	86400	IN	NS	ns2.apnic.net.
103.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
103.in-addr.arpa.	86400	IN	NS	apnic.authdns.ripe.net.
103.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
104.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251005183117 20250915015745 53413 in-addr.arpa. BNIXrlU1lCktF/LP8CAVbzLvVeQRhpx4ELZZ1/c8RdCKPG7eN6TNEDZT 1kcXnXabW6rzkiZdRMLSDs8pAVjQ37GcRSrWoJ/qXEE1G55OIcy4L0Uz ooMxN9HnkmiE4RfdYgfhFmRWJrnRzVY7fNVtvW7ukIqhjwdv0bPxxVDJ KjI=
104.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251010053333 20250919020215 53413 in-addr.arpa. gHYYwodEhRna+8mlpV49xNX7lVBum3KuxBUx573BYsnKq01K9fx7s7lt X67KxmHDzIvEz+jc7jdJBZUq29E8McwekJnXEsjNObnlhc5uRV5rw2Ez werLtihHFZndsjU/GQ2PUcLT+l/kL6gbXtigqbIU5AhEmzrwj+pLY1fM P3I=
104.in-addr.arpa.	3600	IN	NSEC	105.in-addr.arpa. NS DS RRSIG NSEC
104.in-addr.arpa.	86400	IN	DS	6007 8 2 9A36DB2892A1952279FE03EDF0B0102D7C75BF63F55EDA0B58E8A41D DD4FF034
104.in-addr.arpa.	86400	IN	NS	r.arin.net.
104.in-addr.arpa.	86400	IN	NS	u.arin.net.
104.in-addr.arpa.	86400	IN	NS	x.arin.net.
104.in-addr.arpa.	86400	IN	NS	y.arin.net.
104.in-addr.arpa.	86400	IN	NS	z.arin.net.
104.in-addr.arpa.	86400	IN	NS	arin.authdns.ripe.net.
105.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251008233951 20250917140030 53413 in-addr.arpa. DYPPB6HmkR9uCv3aunp/k836VOHwb6QH1QVWeCyiVPq4wumFq0C5ih43 XGBhIVYYuxnEcS58Kh3elBFUy5IAyyQWziXZxyc/XRAVX/Y/xOD9fNMz 0I/C2UqLc1KnIVVOHVE3lD1tyihXmxDXgaN++0YStBhsYozzGJ1rscoV G+I=
105.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251009233107 20250918140215 53413 in-addr.arpa. PSgTUtJpsbJ+KItvxbHvd6A6tVtKphX8XFwnCaW7fhQbUwK52GHttBtq VSIuRRqFjmIN7oTX60AG+Nc3GNYEhIJN49+JEbfxdXivfnBlzk0caoQB j2zjRTqBScElqWf6YsPCDLV0O++9jgEE7plqoa+/Nk3yE+AlKDjuq63K zr8=
105.in-addr.arpa.	3600	IN	NSEC	106.in-addr.arpa. NS DS RRSIG NSEC
105.in-addr.arpa.	86400	IN	DS	52339 8 2 1B21AAA57D5905997D468E3EEA6337CE0B5BF7A6E3E9CC8D568210DE 8E4411E8
105.in-addr.arpa.	86400	IN	NS	ns1.afrinic.net.
105.in-addr.arpa.	86400	IN	NS	ns2.afrinic.net.
105.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
105.in-addr.arpa.	86400	IN	NS	ns3.afrinic.net.
105.in-addr.arpa.	86400	IN	NS	ns4.apnic.net.
105.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
105.in-addr.arpa.	86400	IN	NS	afrinic.authdns.ripe.net.
106.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251010002049 20250919095917 53413 in-addr.arpa. iooauHS9EePHV9mAfe7uQ4kgtFpKEhCuprS5fWJ6Zz2l+RY8L9y1Vmaz gPtx3UTHrGmROeXgrOkkbApEiYc4tMBi7Y5a6OjZH28k9mOG+v5XFrS7 ORQt4cHUhRfttCUn0rt0w8srW5axsmsyLNZd5JiVI6J9p550BF0UTtlN sVY=
106.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251010023750 20250918140215 53413 in-addr.arpa. IVKEGd02G1Nzx6BtyarXkyq8Wye+57i06qXhygq499yzvrzVithHulu1 H+U11dKyRXPMtPY8ebE2TMuQas192f6AR9vHCOuM7Ws07uSpRZ++E3oT jRC7LkOtAE0E4QXGGxpwMKsWEBmFnHv/waCJFJAhbArpoeeW9FZi7QdJ K6k=
106.in-addr.arpa.	3600	IN	NSEC	107.in-addr.arpa. NS DS RRSIG NSEC
106.in-addr.arpa.	86400	IN	DS	10185 13 2 5AF0D66781C02E54FD3E6B26B98137DAD50F5C1306C75F12854C6057 827F4AB8
106.in-addr.arpa.	86400	IN	NS	ns1.apnic.net.
106.in-addr.arpa.	86400	IN	NS	ns2.apnic.net.
106.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
106.in-addr.arpa.	86400	IN	NS	apnic.authdns.ripe.net.
106.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
107.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251007204735 20250916235830 53413 in-addr.arpa. diO47ojQ1xjnETG/+FGGsuSK8ywDNgt+03uVA99l85FzDNhCd/oj6a8x /dzQJ1IJNs15OKiU8iVdn773S99mUMgidy4eUt3a/xyZFiljG1F+/bT5 7QDVHbCio+eUy/n4o8kcUwRloE/vjzsn6m2/Rxum7+JCM6rqU+LQnZFd cHI=
107.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251010061554 20250919095917 53413 in-addr.arpa. ijpqyaobSQ8fpmgw/6at8o8j6vgU8PvP8rf9UOFtqFdq1FoEpUp/vUeq p89vFUzH+PsSs9ethZbtrpS0u+5vYoWPFIIxjZWAyHNWf/YrMIbUOB6N iYybIdw6Ps2h7lRYgD8cGlK4yMFCggTJ0U1fyQVNnlOj6py/Rx/Dlirb Vds=
107.in-addr.arpa.	3600	IN	NSEC	108.in-addr.arpa. NS DS RRSIG NSEC
107.in-addr.arpa.	86400	IN	DS	55069 8 2 9A63D0852D2ECF76D3AB58B798C65A9041C6880ECBB714D097B26FC2 31DA3D38
107.in-addr.arpa.	86400	IN	NS	r.arin.net.
107.in-addr.arpa.	86400	IN	NS	u.arin.net.
107.in-addr.arpa.	86400	IN	NS	x.arin.net.
107.in-addr.arpa.	86400	IN	NS	y.arin.net.
107.in-addr.arpa.	86400	IN	NS	z.arin.net.
107.in-addr.arpa.	86400	IN	NS	arin.authdns.ripe.net.
108.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251006233528 20250916095758 53413 in-addr.arpa. PoKQFGU0Akou9ifsQTEQcYl1efWQaTtKDza9apW0Ebty5pBuSHDwHJKd hAUKYwkH12XI+/t/q6w4rT/yq5HhYY4k5Z3OAM/w5B+kvvxFWv64dKAR cOpsQEJ1k+8oZo3vwk3NChqMnJspAG3XZf1txa/3jK2+XyQVIULRvE4W cjE=
108.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251007210305 20250916155758 53413 in-addr.arpa. JUq13+8wYDncmqYD/BPxoNTniSreMO0FLNRZ1kNL3kpDgsWMq98PA+sZ fmrxlNI8GUmTJx7H3sYZ0VEquufRO+aJNQ7erfbAwmKwLE7q9/i0b+gV sUPRHdcJb+x3K9AnSXwM1QSAtfIdrxT/ok5fYhV6GP0aka8hO0F8kUXI pD0=
108.in-addr.arpa.	3600	IN	NSEC	109.in-addr.arpa. NS DS RRSIG NSEC
108.in-addr.arpa.	86400	IN	DS	41791 8 2 15C77612908773421D551656CFB32B81A1FE6032BF53BFA6E73B846D EFE92AD7
108.in-addr.arpa.	86400	IN	NS	r.arin.net.
108.in-addr.arpa.	86400	IN	NS	u.arin.net.
108.in-addr.arpa.	86400	IN	NS	x.arin.net.
108.in-addr.arpa.	86400	IN	NS	y.arin.net.
108.in-addr.arpa.	86400	IN	NS	z.arin.net.
108.in-addr.arpa.	86400	IN	NS	arin.authdns.ripe.net.
109.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251006154419 20250915135745 53413 in-addr.arpa. LqnIq/eupPs8HRdK0r/Wl+PpCB7ynA9SgsxL0ysC53DQvsXS1AqKb4rc Z3/ExMSZ7ulFRFugJCVWLdb6hTQTYU8A5yKs1+kLmm53tOjhtkJB3NgK p58Ol8hnm8XpMU50Q2nhcYA47KQUuHiyLyW0sGwA3tWv8ZsiT2lzk3Sa Yn4=
109.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20250930213312 20250909094732 53413 in-addr.arpa. IHM2XGFbUu4RNDk3bY2cR4dqfbtFR06OY10hdXhD8GlipQKwqXbnW0GV ZBrCf+kV9d0yWL3BsU3zGpAfwyI2pz6S7iFaVGCe8UsBuQjbcE2cDhIa rRrpMNWLR3TImwe0wNqNdxvjHo8cx4ultzz9cJMo4YjG4USzBq7OGXe8 rHA=
109.in-addr.arpa.	3600	IN	NSEC	110.in-addr.arpa. NS DS RRSIG NSEC
109.in-addr.arpa.	86400	IN	DS	56297 13 2 DAC9DD81A1ECBB5130BD8858CEB0B1052E0DBDC97B85815C799B0DA6 2CE82058
109.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
109.in-addr.arpa.	86400	IN	NS	ns3.afrinic.net.
109.in-addr.arpa.	86400	IN	NS	ns4.apnic.net.
109.in-addr.arpa.	86400	IN	NS	pri.authdns.ripe.net.
109.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
110.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251010144015 20250919020215 53413 in-addr.arpa. X8uPbecySsOIa0d073q2NbNlO18by2mVHiBGAnEUFY/W0KsH0hMgko1g fIpcI5twVLJ6DYnTDITz5gZKfVt0rcuolaC6IuKKTmk8MPk4RM29pmcg 6w2d+VWOgHBAHtH8hPuW8nCnqDHYlj1qAB8rsKnPZ5cZMi0+a+uzc+sd dOw=
110.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251009142003 20250918140215 53413 in-addr.arpa. g34VMdcRAlUK8PhUN741cYqZ5PVWvrqVEI2ltLOT8vfJ48bKDDn98+3s iO0AoeTPb++kiUKgng6kiijzWZ+SlRegdP7Da/luacfWeID9Uu3Rs4by A0JUWhLfiChUv/vKeRJZ1/H7/usK2gyQTpuA8FCXQv1P0y8UaiOvevaE aP4=
110.in-addr.arpa.	3600	IN	NSEC	111.in-addr.arpa. NS DS RRSIG NSEC
110.in-addr.arpa.	86400	IN	DS	50652 13 2 33678E2831E0AAFF28A25CD199C428B0B51983F8DB16C1BA81B02A59 B48FBE6C
110.in-addr.arpa.	86400	IN	NS	ns1.apnic.net.
110.in-addr.arpa.	86400	IN	NS	ns2.apnic.net.
110.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
110.in-addr.arpa.	86400	IN	NS	apnic.authdns.ripe.net.
110.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
111.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251008094322 20250917075918 53413 in-addr.arpa. X2E9D8/Ywl/YhXkuf5Zjju4gqyIFaGcxfBc9ERQTur9/vG7AXLjys8rF jaar+lDm1NvyXy9y2AHYGiYYmOcRG593xG0JzrMJSBTmRXvlCG/NWne1 lvmfTU4wS+9DXYwdwLbyNj5G6nDLxF6mFw/ZPJ9m7wPmH4Gr10GeaSX0 Io8=
111.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251009145926 20250918080115 53413 in-addr.arpa. T1KKdUzh7QUPF52+0bJmYvk1InjZUUFc1yiAtETXrEeFlz2UDei9zMPN IXHuv8a+TRLktE3nJyz4t0CpRJqXqAL82/SCCyiqLuMAzlMOvSn+jMUR c6OeOjWn/4jpb1X+HZQmbRplgsvhfIDjGdVfkDA48Yc0aeYs+ADbCcyQ ofY=
111.in-addr.arpa.	3600	IN	NSEC	112.in-addr.arpa. NS DS RRSIG NSEC
111.in-addr.arpa.	86400	IN	DS	29365 13 2 F2A6B73AC9A0502921B2637D636E4BA3A1A835A1585731F3AF17B2DC 0AC8EA9B
111.in-addr.arpa.	86400	IN	NS	ns1.apnic.net.
111.in-addr.arpa.	86400	IN	NS	ns2.apnic.net.
111.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
111.in-addr.arpa.	86400	IN	NS	apnic.authdns.ripe.net.
111.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
112.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251007221006 20250916135758 53413 in-addr.arpa. VmmWViCq/tghMOSrfj+Ez3xQc4VRqsllqzUdk98E51kAHvpjLt6LqKaK 2sh8O6sY59IKpwnmTXAoeg6Rk3nZenWwshByGenutP3fM+sBvYaHsadL jBWsTIBeHGi9NJi/P7j7he6iwewyqFhISqGNg9RA9/SRlaqdYRI5MqS0 fu8=
112.in-addr.arpa.	86400	IN	RRSIG	DS 8 3 86400 20251009041223 20250918080115 53413 in-addr.arpa. I8uA3l2bjiem7XGI0Ocpr0AA9tzIGrhhPnuoBHkS6K5bfprkqiaMIK8Q lxXSERs3RHiAhOnUIZPzhfLNjFas/De/oAgLJn28pe7IZXwXt/80yJXV LHNOPRmcZ7Q2CPdYD8rkVmBhKbI0fFRgqi/Fy7ciU6U4mcLc4SZQMtXR 4UQ=
112.in-addr.arpa.	3600	IN	NSEC	113.in-addr.arpa. NS DS RRSIG NSEC
112.in-addr.arpa.	86400	IN	DS	17204 13 2 805921BB55556544A5B9007F41CFBD84B1244FD73091F6FB4CFB5EF0 BD3D6C50
112.in-addr.arpa.	86400	IN	NS	ns1.apnic.net.
112.in-addr.arpa.	86400	IN	NS	ns2.apnic.net.
112.in-addr.arpa.	86400	IN	NS	ns3.lacnic.net.
112.in-addr.arpa.	86400	IN	NS	apnic.authdns.ripe.net.
112.in-addr.arpa.	86400	IN	NS	rirns.arin.net.
113.in-addr.arpa.	3600	IN	RRSIG	NSEC 8 3 3600 20251007103924 20250916055758 53413 in-addr.arpa. RUNAot1XfwEmQcgfQV6eSjG8OKf3745dYkxmz8PA7BnWgH0MHQ+hKyhv ABhWlj61u6ZY+q0+6FKBcI8bdhFxepkyafJS9qNAtJhTn6ABSS9bz3XQ 7GSQKrsFwROI6u2GKwk/KqH85fRKDgeuac17vVLtIMdlUf5LQM9mmxCg ez8=
